Date,Source,Site ID,POC,PM2.5,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/26/2022,AQS,484531068,2,6,ug/m3 LC,25,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
4/27/2022,AQS,484531068,2,10,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
4/28/2022,AQS,484531068,2,8.9,ug/m3 LC,37,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
4/29/2022,AQS,484531068,2,7.8,ug/m3 LC,33,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
4/30/2022,AQS,484531068,2,9.3,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/1/2022,AQS,484531068,2,10.3,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/2/2022,AQS,484531068,2,10.2,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/3/2022,AQS,484531068,2,13,ug/m3 LC,53,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/4/2022,AQS,484531068,2,12,ug/m3 LC,50,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/5/2022,AQS,484531068,2,13.9,ug/m3 LC,55,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/6/2022,AQS,484531068,2,16.3,ug/m3 LC,60,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/7/2022,AQS,484531068,2,22.6,ug/m3 LC,73,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/8/2022,AQS,484531068,2,20.7,ug/m3 LC,69,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/9/2022,AQS,484531068,2,22.7,ug/m3 LC,73,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/10/2022,AQS,484531068,2,14.2,ug/m3 LC,55,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/11/2022,AQS,484531068,2,11.2,ug/m3 LC,47,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/12/2022,AQS,484531068,2,10.3,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/13/2022,AQS,484531068,2,8.5,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/14/2022,AQS,484531068,2,8.1,ug/m3 LC,34,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/15/2022,AQS,484531068,2,8.8,ug/m3 LC,37,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/16/2022,AQS,484531068,2,10.2,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/17/2022,AQS,484531068,2,8.4,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/18/2022,AQS,484531068,2,8.7,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/19/2022,AQS,484531068,2,13.5,ug/m3 LC,54,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/20/2022,AQS,484531068,2,28.2,ug/m3 LC,85,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/21/2022,AQS,484531068,2,23.7,ug/m3 LC,75,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/22/2022,AQS,484531068,2,7.1,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/23/2022,AQS,484531068,2,12.9,ug/m3 LC,53,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/24/2022,AQS,484531068,2,8.7,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/25/2022,AQS,484531068,2,3.7,ug/m3 LC,15,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/26/2022,AQS,484531068,2,6.6,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/27/2022,AQS,484531068,2,11,ug/m3 LC,46,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/28/2022,AQS,484531068,2,13.8,ug/m3 LC,55,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/29/2022,AQS,484531068,2,11.6,ug/m3 LC,48,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/30/2022,AQS,484531068,2,10,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
5/31/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/1/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/2/2022,AQS,484531068,2,5.3,ug/m3 LC,22,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/3/2022,AQS,484531068,2,6.7,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/4/2022,AQS,484531068,2,7.4,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/5/2022,AQS,484531068,2,6.8,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/6/2022,AQS,484531068,2,6.5,ug/m3 LC,27,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/7/2022,AQS,484531068,2,12.3,ug/m3 LC,51,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/8/2022,AQS,484531068,2,13.6,ug/m3 LC,54,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/9/2022,AQS,484531068,2,12.4,ug/m3 LC,52,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/10/2022,AQS,484531068,2,10.5,ug/m3 LC,44,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/11/2022,AQS,484531068,2,9.4,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/12/2022,AQS,484531068,2,23.3,ug/m3 LC,75,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/13/2022,AQS,484531068,2,34,ug/m3 LC,97,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/14/2022,AQS,484531068,2,28.3,ug/m3 LC,85,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/15/2022,AQS,484531068,2,19.9,ug/m3 LC,67,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/16/2022,AQS,484531068,2,37.4,ug/m3 LC,106,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/17/2022,AQS,484531068,2,28.1,ug/m3 LC,85,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/18/2022,AQS,484531068,2,13.2,ug/m3 LC,53,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/19/2022,AQS,484531068,2,8.1,ug/m3 LC,34,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/20/2022,AQS,484531068,2,10.3,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/21/2022,AQS,484531068,2,12.4,ug/m3 LC,52,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/22/2022,AQS,484531068,2,11.2,ug/m3 LC,47,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/23/2022,AQS,484531068,2,14.3,ug/m3 LC,56,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/24/2022,AQS,484531068,2,10.6,ug/m3 LC,44,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/25/2022,AQS,484531068,2,8.6,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/26/2022,AQS,484531068,2,9.3,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/27/2022,AQS,484531068,2,10,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/28/2022,AQS,484531068,2,11.5,ug/m3 LC,48,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/29/2022,AQS,484531068,2,11.1,ug/m3 LC,46,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
6/30/2022,AQS,484531068,2,10.8,ug/m3 LC,45,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/1/2022,AQS,484531068,2,6.6,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/2/2022,AQS,484531068,2,10,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/3/2022,AQS,484531068,2,7.1,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/4/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/5/2022,AQS,484531068,2,14.2,ug/m3 LC,55,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/6/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/7/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/8/2022,AQS,484531068,2,8.7,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/9/2022,AQS,484531068,2,8.7,ug/m3 LC,36,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/10/2022,AQS,484531068,2,10.1,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/11/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/12/2022,AQS,484531068,2,10.4,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/13/2022,AQS,484531068,2,13.3,ug/m3 LC,54,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/14/2022,AQS,484531068,2,9.4,ug/m3 LC,39,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/15/2022,AQS,484531068,2,7.2,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/16/2022,AQS,484531068,2,17.7,ug/m3 LC,63,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/17/2022,AQS,484531068,2,31.7,ug/m3 LC,92,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/18/2022,AQS,484531068,2,21.5,ug/m3 LC,71,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/19/2022,AQS,484531068,2,10.4,ug/m3 LC,43,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/20/2022,AQS,484531068,2,12.4,ug/m3 LC,52,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/21/2022,AQS,484531068,2,17,ug/m3 LC,61,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/22/2022,AQS,484531068,2,16,ug/m3 LC,59,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/23/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/24/2022,AQS,484531068,2,6.7,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/25/2022,AQS,484531068,2,7.5,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/26/2022,AQS,484531068,2,5.7,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/27/2022,AQS,484531068,2,7.3,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/28/2022,AQS,484531068,2,7.4,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/29/2022,AQS,484531068,2,7,ug/m3 LC,29,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/30/2022,AQS,484531068,2,12.2,ug/m3 LC,51,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
7/31/2022,AQS,484531068,2,13,ug/m3 LC,53,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/1/2022,AQS,484531068,2,5.7,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/2/2022,AQS,484531068,2,7.7,ug/m3 LC,32,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/3/2022,AQS,484531068,2,11.5,ug/m3 LC,48,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/4/2022,AQS,484531068,2,15.6,ug/m3 LC,58,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/5/2022,AQS,484531068,2,19.5,ug/m3 LC,67,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/6/2022,AQS,484531068,2,12.2,ug/m3 LC,51,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/7/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/8/2022,AQS,484531068,2,7.7,ug/m3 LC,32,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/9/2022,AQS,484531068,2,5.7,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/10/2022,AQS,484531068,2,7.3,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/11/2022,AQS,484531068,2,7,ug/m3 LC,29,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/12/2022,AQS,484531068,2,12.2,ug/m3 LC,51,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/13/2022,AQS,484531068,2,8.8,ug/m3 LC,37,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/14/2022,AQS,484531068,2,6.2,ug/m3 LC,26,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/15/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/16/2022,AQS,484531068,2,9,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/17/2022,AQS,484531068,2,9.5,ug/m3 LC,40,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/18/2022,AQS,484531068,2,7.4,ug/m3 LC,31,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/19/2022,AQS,484531068,2,10.1,ug/m3 LC,42,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/20/2022,AQS,484531068,2,8.2,ug/m3 LC,34,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/21/2022,AQS,484531068,2,8.2,ug/m3 LC,34,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/22/2022,AQS,484531068,2,8.3,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/23/2022,AQS,484531068,2,4.4,ug/m3 LC,18,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/24/2022,AQS,484531068,2,6.2,ug/m3 LC,26,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/25/2022,AQS,484531068,2,8.3,ug/m3 LC,35,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/26/2022,AQS,484531068,2,7.7,ug/m3 LC,32,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/27/2022,AQS,484531068,2,7.1,ug/m3 LC,30,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/28/2022,AQS,484531068,2,5.2,ug/m3 LC,22,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/29/2022,AQS,484531068,2,5.7,ug/m3 LC,24,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/30/2022,AQS,484531068,2,9.2,ug/m3 LC,38,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
8/31/2022,AQS,484531068,2,6.6,ug/m3 LC,28,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/1/2022,AQS,484531068,2,5.6,ug/m3 LC,23,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/2/2022,AQS,484531068,2,8.8,ug/m3 LC,37,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/3/2022,AQS,484531068,2,7,ug/m3 LC,29,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/4/2022,AQS,484531068,2,6,ug/m3 LC,25,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
9/5/2022,AQS,484531068,2,6.5,ug/m3 LC,27,Austin North Interstate 35,1,100,88101,PM2.5 - Local Conditions,12420,"Austin-Round Rock, TX",48,Texas,453,Travis,30.35386,-97.69166
